State,State ANSI,Ag District,Ag District Code,County,County ANSI,Commodity,Value_dollars
LOUISIANA,22,CENTRAL,50,CATAHOULA,25,CROP TOTALS,"68,876,000"
LOUISIANA,22,CENTRAL,50,CONCORDIA,29,CROP TOTALS,"98,006,000"
LOUISIANA,22,CENTRAL,50,EVANGELINE,39,CROP TOTALS,"46,353,000"
LOUISIANA,22,CENTRAL,50,GRANT,43,CROP TOTALS,"5,791,000"
LOUISIANA,22,CENTRAL,50,LA SALLE,59,CROP TOTALS,"438,000"
LOUISIANA,22,CENTRAL,50,POINTE COUPEE,77,CROP TOTALS,"71,991,000"
LOUISIANA,22,CENTRAL,50,RAPIDES,79,CROP TOTALS,"134,760,000"
LOUISIANA,22,CENTRAL,50,SAINT LANDRY,97,CROP TOTALS,"79,498,000"
LOUISIANA,22,CENTRAL,50,WEST BATON ROUGE,121,CROP TOTALS,"16,143,000"
LOUISIANA,22,EAST CENTRAL,60,EAST BATON ROUGE,33,CROP TOTALS,"2,809,000"
LOUISIANA,22,EAST CENTRAL,60,EAST FELICIANA,37,CROP TOTALS,"1,676,000"
LOUISIANA,22,EAST CENTRAL,60,LIVINGSTON,63,CROP TOTALS,"868,000"
LOUISIANA,22,EAST CENTRAL,60,SAINT HELENA,91,CROP TOTALS,"1,086,000"
LOUISIANA,22,EAST CENTRAL,60,SAINT TAMMANY,103,CROP TOTALS,"5,575,000"
LOUISIANA,22,EAST CENTRAL,60,TANGIPAHOA,105,CROP TOTALS,"20,061,000"
LOUISIANA,22,EAST CENTRAL,60,WASHINGTON,117,CROP TOTALS,"11,792,000"
LOUISIANA,22,EAST CENTRAL,60,WEST FELICIANA,125,CROP TOTALS,"3,904,000"
LOUISIANA,22,NORTH CENTRAL,20,BIENVILLE,13,CROP TOTALS,"834,000"
LOUISIANA,22,NORTH CENTRAL,20,CALDWELL,21,CROP TOTALS,"7,207,000"
LOUISIANA,22,NORTH CENTRAL,20,CLAIBORNE,27,CROP TOTALS,"1,932,000"
LOUISIANA,22,NORTH CENTRAL,20,JACKSON,49,CROP TOTALS,"461,000"
LOUISIANA,22,NORTH CENTRAL,20,LINCOLN,61,CROP TOTALS,"1,337,000"
LOUISIANA,22,NORTH CENTRAL,20,OUACHITA,73,CROP TOTALS,"23,799,000"
LOUISIANA,22,NORTH CENTRAL,20,UNION,111,CROP TOTALS,"1,796,000"
LOUISIANA,22,NORTH CENTRAL,20,WINN,127,CROP TOTALS,"501,000"
LOUISIANA,22,NORTHEAST,30,EAST CARROLL,35,CROP TOTALS,"116,283,000"
LOUISIANA,22,NORTHEAST,30,FRANKLIN,41,CROP TOTALS,"108,928,000"
LOUISIANA,22,NORTHEAST,30,MADISON,65,CROP TOTALS,"106,170,000"
LOUISIANA,22,NORTHEAST,30,MOREHOUSE,67,CROP TOTALS,"125,721,000"
LOUISIANA,22,NORTHEAST,30,RICHLAND,83,CROP TOTALS,"70,465,000"
LOUISIANA,22,NORTHEAST,30,TENSAS,107,CROP TOTALS,"93,198,000"
LOUISIANA,22,NORTHEAST,30,WEST CARROLL,123,CROP TOTALS,"60,177,000"
LOUISIANA,22,NORTHWEST,10,BOSSIER,15,CROP TOTALS,"9,488,000"
LOUISIANA,22,NORTHWEST,10,CADDO,17,CROP TOTALS,"38,287,000"
LOUISIANA,22,NORTHWEST,10,DE SOTO,31,CROP TOTALS,"2,594,000"
LOUISIANA,22,NORTHWEST,10,RED RIVER,81,CROP TOTALS,"6,820,000"
LOUISIANA,22,NORTHWEST,10,WEBSTER,119,CROP TOTALS,"1,271,000"
LOUISIANA,22,SOUTH CENTRAL,80,ASSUMPTION,7,CROP TOTALS,"45,080,000"
LOUISIANA,22,SOUTH CENTRAL,80,IBERIA,45,CROP TOTALS,"55,841,000"
LOUISIANA,22,SOUTH CENTRAL,80,IBERVILLE,47,CROP TOTALS,"46,082,000"
LOUISIANA,22,SOUTH CENTRAL,80,LAFAYETTE,55,CROP TOTALS,"16,913,000"
LOUISIANA,22,SOUTH CENTRAL,80,SAINT MARTIN,99,CROP TOTALS,"34,946,000"
LOUISIANA,22,SOUTH CENTRAL,80,SAINT MARY,101,CROP TOTALS,"44,660,000"
LOUISIANA,22,SOUTHEAST,90,ASCENSION,5,CROP TOTALS,"11,704,000"
LOUISIANA,22,SOUTHEAST,90,JEFFERSON,51,CROP TOTALS,"317,000"
LOUISIANA,22,SOUTHEAST,90,LAFOURCHE,57,CROP TOTALS,"26,013,000"
LOUISIANA,22,SOUTHEAST,90,ORLEANS,71,CROP TOTALS,"188,000"
LOUISIANA,22,SOUTHEAST,90,PLAQUEMINES,75,CROP TOTALS,"4,913,000"
LOUISIANA,22,SOUTHEAST,90,SAINT BERNARD,87,CROP TOTALS,"73,000"
LOUISIANA,22,SOUTHEAST,90,SAINT CHARLES,89,CROP TOTALS,"246,000"
LOUISIANA,22,SOUTHEAST,90,SAINT JAMES,93,CROP TOTALS,"26,865,000"
LOUISIANA,22,SOUTHEAST,90,ST. JOHN THE BAPTIST,95,CROP TOTALS,"7,188,000"
LOUISIANA,22,SOUTHEAST,90,TERREBONNE,109,CROP TOTALS,"17,130,000"
LOUISIANA,22,SOUTHWEST,70,ACADIA,1,CROP TOTALS,"85,304,000"
LOUISIANA,22,SOUTHWEST,70,ALLEN,3,CROP TOTALS,"14,065,000"
LOUISIANA,22,SOUTHWEST,70,BEAUREGARD,11,CROP TOTALS,"7,189,000"
LOUISIANA,22,SOUTHWEST,70,CALCASIEU,19,CROP TOTALS,"13,296,000"
LOUISIANA,22,SOUTHWEST,70,CAMERON,23,CROP TOTALS,"5,516,000"
LOUISIANA,22,SOUTHWEST,70,JEFFERSON DAVIS,53,CROP TOTALS,"57,404,000"
LOUISIANA,22,SOUTHWEST,70,VERMILION,113,CROP TOTALS,"67,011,000"
LOUISIANA,22,WEST CENTRAL,40,NATCHITOCHES,69,CROP TOTALS,"29,897,000"
LOUISIANA,22,WEST CENTRAL,40,SABINE,85,CROP TOTALS,"1,746,000"
LOUISIANA,22,WEST CENTRAL,40,VERNON,115,CROP TOTALS,"678,000"
MAINE,23,CENTRAL,20,HANCOCK,9,CROP TOTALS,"10,474,000"
MAINE,23,CENTRAL,20,PENOBSCOT,19,CROP TOTALS,"18,123,000"
MAINE,23,CENTRAL,20,PISCATAQUIS,21,CROP TOTALS,"4,300,000"
MAINE,23,CENTRAL,20,SOMERSET,25,CROP TOTALS,"55,621,000"
MAINE,23,CENTRAL,20,WALDO,27,CROP TOTALS,"8,479,000"
MAINE,23,CENTRAL,20,WASHINGTON,29,CROP TOTALS, na
MAINE,23,NORTH,10,AROOSTOOK,3,CROP TOTALS,"187,632,000"
MAINE,23,SOUTH,30,ANDROSCOGGIN,1,CROP TOTALS,"15,225,000"
MAINE,23,SOUTH,30,CUMBERLAND,5,CROP TOTALS,"15,596,000"
MAINE,23,SOUTH,30,FRANKLIN,7,CROP TOTALS, na
MAINE,23,SOUTH,30,KENNEBEC,11,CROP TOTALS,"11,464,000"
MAINE,23,SOUTH,30,KNOX,13,CROP TOTALS,"6,373,000"
MAINE,23,SOUTH,30,LINCOLN,15,CROP TOTALS,"4,538,000"
MAINE,23,SOUTH,30,OXFORD,17,CROP TOTALS,"18,935,000"
MAINE,23,SOUTH,30,SAGADAHOC,23,CROP TOTALS, na
MAINE,23,SOUTH,30,YORK,31,CROP TOTALS,"23,563,000"
MARYLAND,24,LOWER EASTERN SHORE,90,DORCHESTER,19,CROP TOTALS,"57,550,000"
MARYLAND,24,LOWER EASTERN SHORE,90,SOMERSET,39,CROP TOTALS,"22,101,000"
MARYLAND,24,LOWER EASTERN SHORE,90,WICOMICO,45,CROP TOTALS,"68,341,000"
MARYLAND,24,LOWER EASTERN SHORE,90,WORCESTER,47,CROP TOTALS,"37,690,000"
MARYLAND,24,NORTH CENTRAL,20,BALTIMORE,5,CROP TOTALS,"58,663,000"
MARYLAND,24,NORTH CENTRAL,20,CARROLL,13,CROP TOTALS,"72,493,000"
MARYLAND,24,NORTH CENTRAL,20,FREDERICK,21,CROP TOTALS,"63,556,000"
MARYLAND,24,NORTH CENTRAL,20,HARFORD,25,CROP TOTALS,"34,112,000"
MARYLAND,24,NORTH CENTRAL,20,HOWARD,27,CROP TOTALS,"23,517,000"
MARYLAND,24,NORTH CENTRAL,20,MONTGOMERY,31,CROP TOTALS,"37,829,000"
MARYLAND,24,NORTH CENTRAL,20,WASHINGTON,43,CROP TOTALS,"38,050,000"
MARYLAND,24,SOUTHERN,80,ANNE ARUNDEL,3,CROP TOTALS,"12,837,000"
MARYLAND,24,SOUTHERN,80,CALVERT,9,CROP TOTALS,"5,701,000"
MARYLAND,24,SOUTHERN,80,CHARLES,17,CROP TOTALS,"12,439,000"
MARYLAND,24,SOUTHERN,80,PRINCE GEORGES,33,CROP TOTALS,"15,248,000"
MARYLAND,24,SOUTHERN,80,ST MARYS,37,CROP TOTALS,"20,465,000"
MARYLAND,24,UPPER EASTERN SHORE,30,CAROLINE,11,CROP TOTALS,"70,845,000"
MARYLAND,24,UPPER EASTERN SHORE,30,CECIL,15,CROP TOTALS,"78,051,000"
MARYLAND,24,UPPER EASTERN SHORE,30,KENT,29,CROP TOTALS,"68,499,000"
MARYLAND,24,UPPER EASTERN SHORE,30,QUEEN ANNES,35,CROP TOTALS,"91,607,000"
MARYLAND,24,UPPER EASTERN SHORE,30,TALBOT,41,CROP TOTALS,"43,177,000"
MARYLAND,24,WESTERN,10,ALLEGANY,1,CROP TOTALS,"3,042,000"
MARYLAND,24,WESTERN,10,GARRETT,23,CROP TOTALS,"12,312,000"
MASSACHUSETTS,25,ALL COUNTIES,10,BARNSTABLE,1,CROP TOTALS,"9,333,000"
MASSACHUSETTS,25,ALL COUNTIES,10,BERKSHIRE,3,CROP TOTALS,"10,053,000"
MASSACHUSETTS,25,ALL COUNTIES,10,BRISTOL,5,CROP TOTALS,"27,679,000"
MASSACHUSETTS,25,ALL COUNTIES,10,DUKES,7,CROP TOTALS,"3,313,000"
MASSACHUSETTS,25,ALL COUNTIES,10,ESSEX,9,CROP TOTALS,"28,454,000"
MASSACHUSETTS,25,ALL COUNTIES,10,FRANKLIN,11,CROP TOTALS,"50,296,000"
MASSACHUSETTS,25,ALL COUNTIES,10,HAMPDEN,13,CROP TOTALS,"21,571,000"
MASSACHUSETTS,25,ALL COUNTIES,10,HAMPSHIRE,15,CROP TOTALS,"35,361,000"
MASSACHUSETTS,25,ALL COUNTIES,10,MIDDLESEX,17,CROP TOTALS,"55,825,000"
MASSACHUSETTS,25,ALL COUNTIES,10,NANTUCKET,19,CROP TOTALS, na
MASSACHUSETTS,25,ALL COUNTIES,10,NORFOLK,21,CROP TOTALS, na
MASSACHUSETTS,25,ALL COUNTIES,10,PLYMOUTH,23,CROP TOTALS,"62,140,000"
MASSACHUSETTS,25,ALL COUNTIES,10,SUFFOLK,25,CROP TOTALS,"504,000"
MASSACHUSETTS,25,ALL COUNTIES,10,WORCESTER,27,CROP TOTALS,"46,213,000"
MICHIGAN,26,CENTRAL,50,CLARE,35,CROP TOTALS,"4,823,000"
MICHIGAN,26,CENTRAL,50,GLADWIN,51,CROP TOTALS,"8,833,000"
MICHIGAN,26,CENTRAL,50,GRATIOT,57,CROP TOTALS,"121,891,000"
MICHIGAN,26,CENTRAL,50,ISABELLA,73,CROP TOTALS,"61,718,000"
MICHIGAN,26,CENTRAL,50,MECOSTA,107,CROP TOTALS,"38,799,000"
MICHIGAN,26,CENTRAL,50,MIDLAND,111,CROP TOTALS,"26,764,000"
MICHIGAN,26,CENTRAL,50,MONTCALM,117,CROP TOTALS,"128,519,000"
MICHIGAN,26,CENTRAL,50,OSCEOLA,133,CROP TOTALS,"11,663,000"
MICHIGAN,26,EAST CENTRAL,60,ARENAC,11,CROP TOTALS,"29,046,000"
MICHIGAN,26,EAST CENTRAL,60,BAY,17,CROP TOTALS,"102,895,000"
MICHIGAN,26,EAST CENTRAL,60,HURON,63,CROP TOTALS,"262,969,000"
MICHIGAN,26,EAST CENTRAL,60,SAGINAW,145,CROP TOTALS,"149,585,000"
MICHIGAN,26,EAST CENTRAL,60,SANILAC,151,CROP TOTALS,"194,146,000"
MICHIGAN,26,EAST CENTRAL,60,TUSCOLA,157,CROP TOTALS,"160,315,000"
MICHIGAN,26,NORTHEAST,30,ALCONA,1,CROP TOTALS,"5,008,000"
MICHIGAN,26,NORTHEAST,30,ALPENA,7,CROP TOTALS,"7,645,000"
MICHIGAN,26,NORTHEAST,30,CHEBOYGAN,31,CROP TOTALS,"4,201,000"
MICHIGAN,26,NORTHEAST,30,CRAWFORD,39,CROP TOTALS,"22,000"
MICHIGAN,26,NORTHEAST,30,IOSCO,69,CROP TOTALS,"4,069,000"
MICHIGAN,26,NORTHEAST,30,MONTMORENCY,119,CROP TOTALS,"3,613,000"
MICHIGAN,26,NORTHEAST,30,OGEMAW,129,CROP TOTALS,"12,517,000"
MICHIGAN,26,NORTHEAST,30,OSCODA,135,CROP TOTALS,"1,330,000"
MICHIGAN,26,NORTHEAST,30,OTSEGO,137,CROP TOTALS,"5,047,000"
MICHIGAN,26,NORTHEAST,30,PRESQUE ISLE,141,CROP TOTALS,"13,012,000"
MICHIGAN,26,NORTHEAST,30,ROSCOMMON,143,CROP TOTALS,"300,000"
MICHIGAN,26,NORTHWEST,20,ANTRIM,9,CROP TOTALS,"28,983,000"
MICHIGAN,26,NORTHWEST,20,BENZIE,19,CROP TOTALS,"7,868,000"
MICHIGAN,26,NORTHWEST,20,CHARLEVOIX,29,CROP TOTALS,"4,991,000"
MICHIGAN,26,NORTHWEST,20,EMMET,47,CROP TOTALS,"6,124,000"
MICHIGAN,26,NORTHWEST,20,GRAND TRAVERSE,55,CROP TOTALS,"28,372,000"
MICHIGAN,26,NORTHWEST,20,KALKASKA,79,CROP TOTALS,"7,683,000"
MICHIGAN,26,NORTHWEST,20,LEELANAU,89,CROP TOTALS,"39,772,000"
MICHIGAN,26,NORTHWEST,20,MANISTEE,101,CROP TOTALS,"7,804,000"
MICHIGAN,26,NORTHWEST,20,MISSAUKEE,113,CROP TOTALS,"22,013,000"
MICHIGAN,26,NORTHWEST,20,WEXFORD,165,CROP TOTALS,"8,704,000"
MICHIGAN,26,SOUTH CENTRAL,80,BARRY,15,CROP TOTALS,"43,167,000"
MICHIGAN,26,SOUTH CENTRAL,80,BRANCH,23,CROP TOTALS,"106,933,000"
MICHIGAN,26,SOUTH CENTRAL,80,CALHOUN,25,CROP TOTALS,"69,594,000"
MICHIGAN,26,SOUTH CENTRAL,80,CLINTON,37,CROP TOTALS,"72,219,000"
MICHIGAN,26,SOUTH CENTRAL,80,EATON,45,CROP TOTALS,"74,393,000"
MICHIGAN,26,SOUTH CENTRAL,80,HILLSDALE,59,CROP TOTALS,"84,795,000"
MICHIGAN,26,SOUTH CENTRAL,80,INGHAM,65,CROP TOTALS,"72,923,000"
MICHIGAN,26,SOUTH CENTRAL,80,IONIA,67,CROP TOTALS,"83,897,000"
MICHIGAN,26,SOUTH CENTRAL,80,JACKSON,75,CROP TOTALS,"43,582,000"
MICHIGAN,26,SOUTH CENTRAL,80,SHIAWASSEE,155,CROP TOTALS,"65,717,000"
MICHIGAN,26,SOUTH CENTRAL,80,ST JOSEPH,149,CROP TOTALS,"158,610,000"
MICHIGAN,26,SOUTHEAST,90,GENESEE,49,CROP TOTALS,"60,891,000"
MICHIGAN,26,SOUTHEAST,90,LAPEER,87,CROP TOTALS,"63,390,000"
MICHIGAN,26,SOUTHEAST,90,LENAWEE,91,CROP TOTALS,"168,061,000"
MICHIGAN,26,SOUTHEAST,90,LIVINGSTON,93,CROP TOTALS,"30,288,000"
MICHIGAN,26,SOUTHEAST,90,MACOMB,99,CROP TOTALS,"68,751,000"
MICHIGAN,26,SOUTHEAST,90,MONROE,115,CROP TOTALS,"167,904,000"
MICHIGAN,26,SOUTHEAST,90,OAKLAND,125,CROP TOTALS,"19,640,000"
MICHIGAN,26,SOUTHEAST,90,ST CLAIR,147,CROP TOTALS,"71,704,000"
MICHIGAN,26,SOUTHEAST,90,WASHTENAW,161,CROP TOTALS,"69,551,000"
MICHIGAN,26,SOUTHEAST,90,WAYNE,163,CROP TOTALS,"22,389,000"
MICHIGAN,26,SOUTHWEST,70,ALLEGAN,5,CROP TOTALS,"176,650,000"
MICHIGAN,26,SOUTHWEST,70,BERRIEN,21,CROP TOTALS,"156,686,000"
MICHIGAN,26,SOUTHWEST,70,CASS,27,CROP TOTALS,"99,836,000"
MICHIGAN,26,SOUTHWEST,70,KALAMAZOO,77,CROP TOTALS,"176,451,000"
MICHIGAN,26,SOUTHWEST,70,KENT,81,CROP TOTALS,"202,387,000"
MICHIGAN,26,SOUTHWEST,70,OTTAWA,139,CROP TOTALS,"281,964,000"
MICHIGAN,26,SOUTHWEST,70,VAN BUREN,159,CROP TOTALS,"167,450,000"
MICHIGAN,26,UPPER PENINSULA,10,ALGER,3,CROP TOTALS,"1,262,000"
MICHIGAN,26,UPPER PENINSULA,10,BARAGA,13,CROP TOTALS,"1,291,000"
MICHIGAN,26,UPPER PENINSULA,10,CHIPPEWA,33,CROP TOTALS,"4,023,000"
MICHIGAN,26,UPPER PENINSULA,10,DELTA,41,CROP TOTALS,"6,469,000"
MICHIGAN,26,UPPER PENINSULA,10,DICKINSON,43,CROP TOTALS,"2,379,000"
MICHIGAN,26,UPPER PENINSULA,10,GOGEBIC,53,CROP TOTALS,"217,000"
MICHIGAN,26,UPPER PENINSULA,10,HOUGHTON,61,CROP TOTALS,"2,292,000"
MICHIGAN,26,UPPER PENINSULA,10,IRON,71,CROP TOTALS,"3,248,000"
MICHIGAN,26,UPPER PENINSULA,10,KEWEENAW,83,CROP TOTALS,"2,000"
MICHIGAN,26,UPPER PENINSULA,10,LUCE,95,CROP TOTALS,"3,333,000"
MICHIGAN,26,UPPER PENINSULA,10,MACKINAC,97,CROP TOTALS,"823,000"
MICHIGAN,26,UPPER PENINSULA,10,MARQUETTE,103,CROP TOTALS,"1,134,000"
MICHIGAN,26,UPPER PENINSULA,10,MENOMINEE,109,CROP TOTALS,"4,308,000"
MICHIGAN,26,UPPER PENINSULA,10,ONTONAGON,131,CROP TOTALS,"2,493,000"
MICHIGAN,26,UPPER PENINSULA,10,SCHOOLCRAFT,153,CROP TOTALS,"1,027,000"
MICHIGAN,26,WEST CENTRAL,40,LAKE,85,CROP TOTALS,"1,354,000"
MICHIGAN,26,WEST CENTRAL,40,MASON,105,CROP TOTALS,"32,939,000"
MICHIGAN,26,WEST CENTRAL,40,MUSKEGON,121,CROP TOTALS,"43,964,000"
MICHIGAN,26,WEST CENTRAL,40,NEWAYGO,123,CROP TOTALS,"48,256,000"
MICHIGAN,26,WEST CENTRAL,40,OCEANA,127,CROP TOTALS,"82,572,000"
MINNESOTA,27,CENTRAL,50,BENTON,9,CROP TOTALS,"63,898,000"
MINNESOTA,27,CENTRAL,50,CARVER,19,CROP TOTALS,"68,927,000"
MINNESOTA,27,CENTRAL,50,KANDIYOHI,67,CROP TOTALS,"199,391,000"
MINNESOTA,27,CENTRAL,50,MCLEOD,85,CROP TOTALS,"128,557,000"
MINNESOTA,27,CENTRAL,50,MEEKER,93,CROP TOTALS,"118,463,000"
MINNESOTA,27,CENTRAL,50,MORRISON,97,CROP TOTALS,"68,103,000"
MINNESOTA,27,CENTRAL,50,RENVILLE,129,CROP TOTALS,"372,156,000"
MINNESOTA,27,CENTRAL,50,SCOTT,139,CROP TOTALS,"44,518,000"
MINNESOTA,27,CENTRAL,50,SHERBURNE,141,CROP TOTALS,"75,140,000"
MINNESOTA,27,CENTRAL,50,SIBLEY,143,CROP TOTALS,"182,208,000"
MINNESOTA,27,CENTRAL,50,STEARNS,145,CROP TOTALS,"179,121,000"
MINNESOTA,27,CENTRAL,50,TODD,153,CROP TOTALS,"56,695,000"
MINNESOTA,27,CENTRAL,50,WADENA,159,CROP TOTALS,"29,866,000"
MINNESOTA,27,CENTRAL,50,WRIGHT,171,CROP TOTALS,"112,931,000"
MINNESOTA,27,EAST CENTRAL,60,AITKIN,1,CROP TOTALS,"7,045,000"
MINNESOTA,27,EAST CENTRAL,60,ANOKA,3,CROP TOTALS,"35,168,000"
MINNESOTA,27,EAST CENTRAL,60,CARLTON,17,CROP TOTALS,"4,782,000"
MINNESOTA,27,EAST CENTRAL,60,CHISAGO,25,CROP TOTALS,"39,429,000"
MINNESOTA,27,EAST CENTRAL,60,CROW WING,35,CROP TOTALS,"9,256,000"
MINNESOTA,27,EAST CENTRAL,60,HENNEPIN,53,CROP TOTALS,"51,923,000"
MINNESOTA,27,EAST CENTRAL,60,ISANTI,59,CROP TOTALS,"36,097,000"
MINNESOTA,27,EAST CENTRAL,60,KANABEC,65,CROP TOTALS,"17,958,000"
MINNESOTA,27,EAST CENTRAL,60,MILLE LACS,95,CROP TOTALS,"23,249,000"
MINNESOTA,27,EAST CENTRAL,60,PINE,115,CROP TOTALS,"15,052,000"
MINNESOTA,27,EAST CENTRAL,60,RAMSEY,123,CROP TOTALS,"2,204,000"
MINNESOTA,27,EAST CENTRAL,60,WASHINGTON,163,CROP TOTALS,"54,194,000"
MINNESOTA,27,NORTH CENTRAL,20,BELTRAMI,7,CROP TOTALS,"13,287,000"
MINNESOTA,27,NORTH CENTRAL,20,CASS,21,CROP TOTALS,"7,501,000"
MINNESOTA,27,NORTH CENTRAL,20,HUBBARD,57,CROP TOTALS,"39,203,000"
MINNESOTA,27,NORTH CENTRAL,20,ITASCA,61,CROP TOTALS,"5,176,000"
MINNESOTA,27,NORTH CENTRAL,20,KOOCHICHING,71,CROP TOTALS,"4,447,000"
MINNESOTA,27,NORTH CENTRAL,20,LAKE OF THE WOODS,77,CROP TOTALS,"16,570,000"
MINNESOTA,27,NORTHEAST,30,COOK,31,CROP TOTALS,"365,000"
MINNESOTA,27,NORTHEAST,30,LAKE,75,CROP TOTALS,"297,000"
MINNESOTA,27,NORTHEAST,30,ST. LOUIS,137,CROP TOTALS,"9,208,000"
MINNESOTA,27,NORTHWEST,10,BECKER,5,CROP TOTALS,"103,639,000"
MINNESOTA,27,NORTHWEST,10,CLAY,27,CROP TOTALS,"240,202,000"
MINNESOTA,27,NORTHWEST,10,CLEARWATER,29,CROP TOTALS,"19,741,000"
MINNESOTA,27,NORTHWEST,10,KITTSON,69,CROP TOTALS,"122,742,000"
MINNESOTA,27,NORTHWEST,10,MAHNOMEN,87,CROP TOTALS,"66,192,000"
MINNESOTA,27,NORTHWEST,10,MARSHALL,89,CROP TOTALS,"246,171,000"
MINNESOTA,27,NORTHWEST,10,NORMAN,107,CROP TOTALS,"205,738,000"
MINNESOTA,27,NORTHWEST,10,PENNINGTON,113,CROP TOTALS,"60,863,000"
MINNESOTA,27,NORTHWEST,10,POLK,119,CROP TOTALS,"403,170,000"
MINNESOTA,27,NORTHWEST,10,RED LAKE,125,CROP TOTALS,"58,400,000"
MINNESOTA,27,NORTHWEST,10,ROSEAU,135,CROP TOTALS,"109,252,000"
MINNESOTA,27,SOUTH CENTRAL,80,BLUE EARTH,13,CROP TOTALS,"202,637,000"
MINNESOTA,27,SOUTH CENTRAL,80,BROWN,15,CROP TOTALS,"174,744,000"
MINNESOTA,27,SOUTH CENTRAL,80,FARIBAULT,43,CROP TOTALS,"231,175,000"
MINNESOTA,27,SOUTH CENTRAL,80,FREEBORN,47,CROP TOTALS,"220,813,000"
MINNESOTA,27,SOUTH CENTRAL,80,LE SUEUR,79,CROP TOTALS,"116,103,000"
MINNESOTA,27,SOUTH CENTRAL,80,MARTIN,91,CROP TOTALS,"265,667,000"
MINNESOTA,27,SOUTH CENTRAL,80,NICOLLET,103,CROP TOTALS,"137,808,000"
MINNESOTA,27,SOUTH CENTRAL,80,RICE,131,CROP TOTALS,"101,687,000"
MINNESOTA,27,SOUTH CENTRAL,80,STEELE,147,CROP TOTALS,"152,976,000"
MINNESOTA,27,SOUTH CENTRAL,80,WASECA,161,CROP TOTALS,"132,628,000"
MINNESOTA,27,SOUTH CENTRAL,80,WATONWAN,165,CROP TOTALS,"146,175,000"
MINNESOTA,27,SOUTHEAST,90,DAKOTA,37,CROP TOTALS,"179,531,000"
MINNESOTA,27,SOUTHEAST,90,DODGE,39,CROP TOTALS,"138,341,000"
MINNESOTA,27,SOUTHEAST,90,FILLMORE,45,CROP TOTALS,"141,313,000"
MINNESOTA,27,SOUTHEAST,90,GOODHUE,49,CROP TOTALS,"174,108,000"
MINNESOTA,27,SOUTHEAST,90,HOUSTON,55,CROP TOTALS,"44,905,000"
MINNESOTA,27,SOUTHEAST,90,MOWER,99,CROP TOTALS,"242,698,000"
MINNESOTA,27,SOUTHEAST,90,OLMSTED,109,CROP TOTALS,"121,634,000"
MINNESOTA,27,SOUTHEAST,90,WABASHA,157,CROP TOTALS,"80,167,000"
MINNESOTA,27,SOUTHEAST,90,WINONA,169,CROP TOTALS,"69,888,000"
MINNESOTA,27,SOUTHWEST,70,COTTONWOOD,33,CROP TOTALS,"193,984,000"
MINNESOTA,27,SOUTHWEST,70,JACKSON,63,CROP TOTALS,"182,899,000"
MINNESOTA,27,SOUTHWEST,70,LINCOLN,81,CROP TOTALS,"112,540,000"
MINNESOTA,27,SOUTHWEST,70,LYON,83,CROP TOTALS,"182,478,000"
MINNESOTA,27,SOUTHWEST,70,MURRAY,101,CROP TOTALS,"184,081,000"
MINNESOTA,27,SOUTHWEST,70,NOBLES,105,CROP TOTALS,"205,610,000"
MINNESOTA,27,SOUTHWEST,70,PIPESTONE,117,CROP TOTALS,"97,897,000"
MINNESOTA,27,SOUTHWEST,70,REDWOOD,127,CROP TOTALS,"263,895,000"
MINNESOTA,27,SOUTHWEST,70,ROCK,133,CROP TOTALS,"143,225,000"
MINNESOTA,27,WEST CENTRAL,40,BIG STONE,11,CROP TOTALS,"106,965,000"
MINNESOTA,27,WEST CENTRAL,40,CHIPPEWA,23,CROP TOTALS,"188,056,000"
MINNESOTA,27,WEST CENTRAL,40,DOUGLAS,41,CROP TOTALS,"74,108,000"
MINNESOTA,27,WEST CENTRAL,40,GRANT,51,CROP TOTALS,"143,813,000"
MINNESOTA,27,WEST CENTRAL,40,LAC QUI PARLE,73,CROP TOTALS,"170,765,000"
MINNESOTA,27,WEST CENTRAL,40,OTTER TAIL,111,CROP TOTALS,"200,860,000"
MINNESOTA,27,WEST CENTRAL,40,POPE,121,CROP TOTALS,"127,063,000"
MINNESOTA,27,WEST CENTRAL,40,STEVENS,149,CROP TOTALS,"139,636,000"
MINNESOTA,27,WEST CENTRAL,40,SWIFT,151,CROP TOTALS,"150,481,000"
MINNESOTA,27,WEST CENTRAL,40,TRAVERSE,155,CROP TOTALS,"164,813,000"
MINNESOTA,27,WEST CENTRAL,40,WILKIN,167,CROP TOTALS,"184,681,000"
MINNESOTA,27,WEST CENTRAL,40,YELLOW MEDICINE,173,CROP TOTALS,"170,173,000"
MISSISSIPPI,28,CENTRAL,50,ATTALA,7,CROP TOTALS,"4,349,000"
MISSISSIPPI,28,CENTRAL,50,CARROLL,15,CROP TOTALS,"32,729,000"
MISSISSIPPI,28,CENTRAL,50,CHOCTAW,19,CROP TOTALS,"5,511,000"
MISSISSIPPI,28,CENTRAL,50,HOLMES,51,CROP TOTALS,"63,707,000"
MISSISSIPPI,28,CENTRAL,50,LEAKE,79,CROP TOTALS,"4,612,000"
MISSISSIPPI,28,CENTRAL,50,MADISON,89,CROP TOTALS,"15,772,000"
MISSISSIPPI,28,CENTRAL,50,MONTGOMERY,97,CROP TOTALS,"8,129,000"
MISSISSIPPI,28,CENTRAL,50,RANKIN,121,CROP TOTALS,"8,802,000"
MISSISSIPPI,28,CENTRAL,50,SCOTT,123,CROP TOTALS,"5,665,000"
